entity_id,state,last_changed
sensor.combined_mesh_total_solar_generation,8.52,2026-06-29T13:02:27.298Z
sensor.combined_mesh_total_solar_generation,8.02,2026-06-29T13:04:36.579Z
sensor.combined_mesh_total_solar_generation,4.96,2026-06-29T13:06:36.087Z
sensor.combined_mesh_total_solar_generation,7.83,2026-06-29T13:08:29.297Z
sensor.combined_mesh_total_solar_generation,7.59,2026-06-29T13:10:06.588Z
sensor.combined_mesh_total_solar_generation,7.53,2026-06-29T13:12:47.283Z
sensor.combined_mesh_total_solar_generation,7.68,2026-06-29T13:14:10.674Z
sensor.combined_mesh_total_solar_generation,2.08,2026-06-29T13:16:49.297Z
sensor.combined_mesh_total_solar_generation,7.91,2026-06-29T13:18:10.582Z
sensor.combined_mesh_total_solar_generation,7.64,2026-06-29T13:20:56.952Z
sensor.combined_mesh_total_solar_generation,7.46,2026-06-29T13:22:23.316Z
sensor.combined_mesh_total_solar_generation,7.45,2026-06-29T13:24:21.509Z
sensor.combined_mesh_total_solar_generation,7.64,2026-06-29T13:26:35.280Z
sensor.combined_mesh_total_solar_generation,7.76,2026-06-29T13:28:38.295Z
sensor.combined_mesh_total_solar_generation,2.32,2026-06-29T13:30:52.294Z
sensor.combined_mesh_total_solar_generation,2.25,2026-06-29T13:32:42.387Z
sensor.combined_mesh_total_solar_generation,2.37,2026-06-29T13:34:55.285Z
sensor.combined_mesh_total_solar_generation,6.88,2026-06-29T13:36:07.317Z
sensor.combined_mesh_total_solar_generation,7.56,2026-06-29T13:38:43.631Z
sensor.combined_mesh_total_solar_generation,7.54,2026-06-29T13:40:51.283Z
sensor.combined_mesh_total_solar_generation,7.04,2026-06-29T13:42:31.283Z
sensor.combined_mesh_total_solar_generation,6.68,2026-06-29T13:44:15.293Z
sensor.combined_mesh_total_solar_generation,2.33,2026-06-29T13:46:03.620Z
sensor.combined_mesh_total_solar_generation,6.01,2026-06-29T13:48:12.696Z
sensor.combined_mesh_total_solar_generation,7.22,2026-06-29T13:50:24.285Z
sensor.combined_mesh_total_solar_generation,6.97,2026-06-29T13:53:01.269Z
sensor.combined_mesh_total_solar_generation,5.67,2026-06-29T13:54:17.223Z
sensor.combined_mesh_total_solar_generation,6.91,2026-06-29T13:56:53.446Z
sensor.combined_mesh_total_solar_generation,7.16,2026-06-29T13:59:02.273Z
sensor.combined_mesh_total_solar_generation,7.11,2026-06-29T14:00:37.283Z
sensor.combined_mesh_total_solar_generation,7.0,2026-06-29T14:04:25.052Z
sensor.combined_mesh_total_solar_generation,6.92,2026-06-29T14:06:52.290Z
sensor.combined_mesh_total_solar_generation,6.71,2026-06-29T14:08:25.395Z
sensor.combined_mesh_total_solar_generation,6.73,2026-06-29T14:10:47.586Z
sensor.combined_mesh_total_solar_generation,6.67,2026-06-29T14:14:16.278Z
sensor.combined_mesh_total_solar_generation,6.73,2026-06-29T14:16:39.223Z
sensor.combined_mesh_total_solar_generation,6.58,2026-06-29T14:18:15.249Z
sensor.combined_mesh_total_solar_generation,2.54,2026-06-29T14:21:01.521Z
sensor.combined_mesh_total_solar_generation,2.77,2026-06-29T14:22:56.269Z
sensor.combined_mesh_total_solar_generation,2.84,2026-06-29T14:24:06.283Z
sensor.combined_mesh_total_solar_generation,5.95,2026-06-29T14:26:33.508Z
sensor.combined_mesh_total_solar_generation,2.32,2026-06-29T14:28:08.557Z
sensor.combined_mesh_total_solar_generation,2.14,2026-06-29T14:30:47.624Z
sensor.combined_mesh_total_solar_generation,3.14,2026-06-29T14:32:34.095Z
sensor.combined_mesh_total_solar_generation,6.26,2026-06-29T14:34:40.290Z
sensor.combined_mesh_total_solar_generation,6.21,2026-06-29T14:36:03.256Z
sensor.combined_mesh_total_solar_generation,1.62,2026-06-29T14:38:07.499Z
sensor.combined_mesh_total_solar_generation,1.61,2026-06-29T14:40:48.346Z
sensor.combined_mesh_total_solar_generation,5.84,2026-06-29T14:43:02.288Z
sensor.combined_mesh_total_solar_generation,5.62,2026-06-29T14:44:44.278Z
sensor.combined_mesh_total_solar_generation,5.64,2026-06-29T14:46:34.260Z
sensor.combined_mesh_total_solar_generation,5.58,2026-06-29T14:48:59.277Z
sensor.combined_mesh_total_solar_generation,5.46,2026-06-29T14:50:53.268Z
sensor.combined_mesh_total_solar_generation,5.36,2026-06-29T14:52:48.978Z
sensor.combined_mesh_total_solar_generation,5.27,2026-06-29T14:54:11.555Z
sensor.combined_mesh_total_solar_generation,5.33,2026-06-29T14:56:33.587Z
sensor.combined_mesh_total_solar_generation,5.05,2026-06-29T14:58:46.279Z
sensor.combined_mesh_total_solar_generation,4.93,2026-06-29T15:00:34.308Z
sensor.combined_mesh_total_solar_generation,2.83,2026-06-29T15:03:00.658Z
sensor.combined_mesh_total_solar_generation,4.89,2026-06-29T15:04:30.289Z
sensor.combined_mesh_total_solar_generation,1.69,2026-06-29T15:06:42.383Z
sensor.combined_mesh_total_solar_generation,3.44,2026-06-29T15:08:18.278Z
sensor.combined_mesh_total_solar_generation,1.23,2026-06-29T15:10:19.268Z
sensor.combined_mesh_total_solar_generation,1.04,2026-06-29T15:13:04.637Z
sensor.combined_mesh_total_solar_generation,1.09,2026-06-29T15:14:43.309Z
sensor.combined_mesh_total_solar_generation,1.18,2026-06-29T15:16:50.281Z
sensor.combined_mesh_total_solar_generation,1.57,2026-06-29T15:18:09.553Z
sensor.combined_mesh_total_solar_generation,3.56,2026-06-29T15:20:38.269Z
sensor.combined_mesh_total_solar_generation,3.23,2026-06-29T15:22:27.597Z
sensor.combined_mesh_total_solar_generation,1.05,2026-06-29T15:24:49.245Z
sensor.combined_mesh_total_solar_generation,1.2,2026-06-29T15:28:50.047Z
sensor.combined_mesh_total_solar_generation,2.77,2026-06-29T15:30:47.497Z
sensor.combined_mesh_total_solar_generation,1.06,2026-06-29T15:32:16.042Z
sensor.combined_mesh_total_solar_generation,1.05,2026-06-29T15:34:29.569Z
sensor.combined_mesh_total_solar_generation,1.07,2026-06-29T15:36:49.415Z
sensor.combined_mesh_total_solar_generation,1.22,2026-06-29T15:38:53.073Z
sensor.combined_mesh_total_solar_generation,3.49,2026-06-29T15:41:02.213Z
sensor.combined_mesh_total_solar_generation,1.16,2026-06-29T15:42:13.228Z
sensor.combined_mesh_total_solar_generation,2.37,2026-06-29T15:46:27.574Z
sensor.combined_mesh_total_solar_generation,3.53,2026-06-29T15:48:50.646Z
sensor.combined_mesh_total_solar_generation,3.65,2026-06-29T15:50:24.273Z
sensor.combined_mesh_total_solar_generation,1.67,2026-06-29T15:52:24.078Z
sensor.combined_mesh_total_solar_generation,0.95,2026-06-29T15:54:48.271Z
sensor.combined_mesh_total_solar_generation,0.7,2026-06-29T15:56:11.281Z
sensor.combined_mesh_total_solar_generation,0.57,2026-06-29T15:58:34.610Z
sensor.combined_mesh_total_solar_generation,0.55,2026-06-29T16:00:53.041Z
sensor.combined_mesh_total_solar_generation,0.58,2026-06-29T16:04:39.102Z
sensor.combined_mesh_total_solar_generation,0.59,2026-06-29T16:06:23.093Z
sensor.combined_mesh_total_solar_generation,0.61,2026-06-29T16:08:53.215Z
sensor.combined_mesh_total_solar_generation,0.6,2026-06-29T16:10:48.585Z
sensor.combined_mesh_total_solar_generation,0.69,2026-06-29T16:12:26.242Z
sensor.combined_mesh_total_solar_generation,1.11,2026-06-29T16:14:59.577Z
sensor.combined_mesh_total_solar_generation,1.04,2026-06-29T16:16:10.282Z
sensor.combined_mesh_total_solar_generation,1.03,2026-06-29T16:18:17.235Z
sensor.combined_mesh_total_solar_generation,2.06,2026-06-29T16:20:07.709Z
sensor.combined_mesh_total_solar_generation,1.08,2026-06-29T16:22:09.052Z
sensor.combined_mesh_total_solar_generation,0.91,2026-06-29T16:24:48.240Z
sensor.combined_mesh_total_solar_generation,0.89,2026-06-29T16:26:16.281Z
sensor.combined_mesh_total_solar_generation,0.9,2026-06-29T16:28:33.313Z
sensor.combined_mesh_total_solar_generation,0.96,2026-06-29T16:30:36.260Z
sensor.combined_mesh_total_solar_generation,1.11,2026-06-29T16:32:18.611Z
sensor.combined_mesh_total_solar_generation,1.92,2026-06-29T16:34:46.661Z
sensor.combined_mesh_total_solar_generation,1.87,2026-06-29T16:36:24.738Z
sensor.combined_mesh_total_solar_generation,1.68,2026-06-29T16:38:25.309Z
sensor.combined_mesh_total_solar_generation,1.87,2026-06-29T16:40:36.631Z
sensor.combined_mesh_total_solar_generation,1.94,2026-06-29T16:42:55.325Z
sensor.combined_mesh_total_solar_generation,1.86,2026-06-29T16:44:25.102Z
sensor.combined_mesh_total_solar_generation,1.75,2026-06-29T16:46:47.318Z
sensor.combined_mesh_total_solar_generation,1.55,2026-06-29T16:48:27.285Z
sensor.combined_mesh_total_solar_generation,1.42,2026-06-29T16:50:19.322Z
sensor.combined_mesh_total_solar_generation,1.28,2026-06-29T16:52:14.303Z
sensor.combined_mesh_total_solar_generation,1.15,2026-06-29T16:54:48.602Z
sensor.combined_mesh_total_solar_generation,1.01,2026-06-29T16:56:18.643Z
sensor.combined_mesh_total_solar_generation,0.95,2026-06-29T16:58:08.269Z
sensor.combined_mesh_total_solar_generation,0.96,2026-06-29T17:02:07.565Z
sensor.combined_mesh_total_solar_generation,0.92,2026-06-29T17:04:50.333Z
sensor.combined_mesh_total_solar_generation,0.89,2026-06-29T17:06:52.531Z
sensor.combined_mesh_total_solar_generation,0.86,2026-06-29T17:08:47.313Z
sensor.combined_mesh_total_solar_generation,0.85,2026-06-29T17:10:22.275Z
sensor.combined_mesh_total_solar_generation,0.78,2026-06-29T17:12:37.647Z
sensor.combined_mesh_total_solar_generation,0.64,2026-06-29T17:14:26.298Z
sensor.combined_mesh_total_solar_generation,0.56,2026-06-29T17:16:44.589Z
sensor.combined_mesh_total_solar_generation,0.53,2026-06-29T17:22:54.320Z
sensor.combined_mesh_total_solar_generation,0.51,2026-06-29T17:26:58.266Z
sensor.combined_mesh_total_solar_generation,0.46,2026-06-29T17:28:05.275Z
sensor.combined_mesh_total_solar_generation,0.48,2026-06-29T17:30:34.634Z
sensor.combined_mesh_total_solar_generation,0.46,2026-06-29T17:32:25.262Z
sensor.combined_mesh_total_solar_generation,0.45,2026-06-29T17:37:00.252Z
sensor.combined_mesh_total_solar_generation,0.44,2026-06-29T17:38:49.357Z
sensor.combined_mesh_total_solar_generation,0.43,2026-06-29T17:40:08.278Z
sensor.combined_mesh_total_solar_generation,0.41,2026-06-29T17:42:32.543Z
sensor.combined_mesh_total_solar_generation,0.4,2026-06-29T17:46:15.680Z
sensor.combined_mesh_total_solar_generation,0.34,2026-06-29T17:48:27.247Z
sensor.combined_mesh_total_solar_generation,0.32,2026-06-29T17:50:55.248Z
sensor.combined_mesh_total_solar_generation,0.3,2026-06-29T17:52:23.356Z
sensor.combined_mesh_total_solar_generation,0.32,2026-06-29T17:54:31.676Z
sensor.combined_mesh_total_solar_generation,0.3,2026-06-29T17:56:07.091Z
sensor.combined_mesh_total_solar_generation,0.28,2026-06-29T18:04:54.231Z
sensor.combined_mesh_total_solar_generation,0.27,2026-06-29T18:06:07.398Z
sensor.combined_mesh_total_solar_generation,0.28,2026-06-29T18:08:29.401Z
sensor.combined_mesh_total_solar_generation,0.27,2026-06-29T18:12:30.279Z
sensor.combined_mesh_total_solar_generation,0.25,2026-06-29T18:16:27.276Z
sensor.combined_mesh_total_solar_generation,0.23,2026-06-29T18:22:28.638Z
sensor.combined_mesh_total_solar_generation,0.24,2026-06-29T18:24:18.227Z
sensor.combined_mesh_total_solar_generation,0.22,2026-06-29T18:26:32.604Z
sensor.combined_mesh_total_solar_generation,0.21,2026-06-29T18:30:57.095Z
sensor.combined_mesh_total_solar_generation,0.19,2026-06-29T18:32:29.251Z
sensor.combined_mesh_total_solar_generation,0.2,2026-06-29T18:34:35.300Z
sensor.combined_mesh_total_solar_generation,0.17,2026-06-29T18:36:20.265Z
sensor.combined_mesh_total_solar_generation,0.18,2026-06-29T18:39:02.610Z
sensor.combined_mesh_total_solar_generation,0.16,2026-06-29T18:45:05.097Z
sensor.combined_mesh_total_solar_generation,0.15,2026-06-29T18:46:28.205Z
sensor.combined_mesh_total_solar_generation,0.14,2026-06-29T18:48:26.531Z
sensor.combined_mesh_total_solar_generation,0.1,2026-06-29T18:54:28.103Z
sensor.combined_mesh_total_solar_generation,0.09,2026-06-29T19:08:34.151Z
sensor.combined_mesh_total_solar_generation,0.07,2026-06-29T19:10:18.227Z
sensor.combined_mesh_total_solar_generation,0.06,2026-06-29T19:14:51.219Z
sensor.combined_mesh_total_solar_generation,0.05,2026-06-29T19:25:06.715Z
sensor.combined_mesh_total_solar_generation,0.04,2026-06-29T19:26:51.196Z
sensor.combined_mesh_total_solar_generation,0.02,2026-06-29T19:28:13.171Z
sensor.combined_mesh_total_solar_generation,0.01,2026-06-29T20:18:17.178Z
sensor.combined_mesh_total_solar_generation,0.0,2026-06-29T20:30:21.210Z
sensor.combined_mesh_total_solar_generation,0.01,2026-06-30T02:24:24.153Z
sensor.combined_mesh_total_solar_generation,0.0,2026-06-30T02:32:09.560Z
sensor.combined_mesh_total_solar_generation,0.02,2026-06-30T02:35:00.191Z
sensor.combined_mesh_total_solar_generation,0.0,2026-06-30T02:40:15.127Z
sensor.combined_mesh_total_solar_generation,0.02,2026-06-30T02:42:57.969Z
sensor.combined_mesh_total_solar_generation,0.03,2026-06-30T03:28:37.142Z
sensor.combined_mesh_total_solar_generation,0.05,2026-06-30T03:30:05.159Z
sensor.combined_mesh_total_solar_generation,0.06,2026-06-30T03:32:57.441Z
sensor.combined_mesh_total_solar_generation,0.07,2026-06-30T03:42:35.270Z
sensor.combined_mesh_total_solar_generation,0.08,2026-06-30T03:44:33.419Z
sensor.combined_mesh_total_solar_generation,0.1,2026-06-30T03:46:23.131Z
sensor.combined_mesh_total_solar_generation,0.12,2026-06-30T03:52:57.860Z
sensor.combined_mesh_total_solar_generation,0.14,2026-06-30T03:54:49.116Z
sensor.combined_mesh_total_solar_generation,0.16,2026-06-30T04:00:51.648Z
sensor.combined_mesh_total_solar_generation,0.17,2026-06-30T04:02:55.146Z
sensor.combined_mesh_total_solar_generation,0.18,2026-06-30T04:06:44.476Z
sensor.combined_mesh_total_solar_generation,0.2,2026-06-30T04:08:08.132Z
sensor.combined_mesh_total_solar_generation,0.19,2026-06-30T04:10:40.144Z
sensor.combined_mesh_total_solar_generation,0.2,2026-06-30T04:12:24.914Z
sensor.combined_mesh_total_solar_generation,0.22,2026-06-30T04:14:51.135Z
sensor.combined_mesh_total_solar_generation,0.21,2026-06-30T04:18:55.929Z
sensor.combined_mesh_total_solar_generation,0.22,2026-06-30T04:20:09.296Z
sensor.combined_mesh_total_solar_generation,0.21,2026-06-30T04:22:55.145Z
sensor.combined_mesh_total_solar_generation,0.23,2026-06-30T04:26:41.270Z
sensor.combined_mesh_total_solar_generation,0.22,2026-06-30T04:28:43.526Z
sensor.combined_mesh_total_solar_generation,0.23,2026-06-30T04:30:15.567Z
sensor.combined_mesh_total_solar_generation,0.24,2026-06-30T04:36:03.135Z
sensor.combined_mesh_total_solar_generation,0.23,2026-06-30T04:38:03.207Z
sensor.combined_mesh_total_solar_generation,0.24,2026-06-30T04:40:05.155Z
sensor.combined_mesh_total_solar_generation,0.25,2026-06-30T04:42:58.435Z
sensor.combined_mesh_total_solar_generation,0.27,2026-06-30T04:44:29.214Z
sensor.combined_mesh_total_solar_generation,1.03,2026-06-30T04:45:21.905Z
sensor.combined_mesh_total_solar_generation,0.26,2026-06-30T04:46:54.125Z
sensor.combined_mesh_total_solar_generation,0.27,2026-06-30T04:50:34.395Z
sensor.combined_mesh_total_solar_generation,0.28,2026-06-30T04:52:48.396Z
sensor.combined_mesh_total_solar_generation,0.27,2026-06-30T04:54:03.512Z
sensor.combined_mesh_total_solar_generation,0.26,2026-06-30T04:56:57.371Z
sensor.combined_mesh_total_solar_generation,0.28,2026-06-30T04:58:46.118Z
sensor.combined_mesh_total_solar_generation,0.27,2026-06-30T05:00:47.173Z
sensor.combined_mesh_total_solar_generation,0.28,2026-06-30T05:11:01.154Z
sensor.combined_mesh_total_solar_generation,0.29,2026-06-30T05:13:01.348Z
sensor.combined_mesh_total_solar_generation,0.3,2026-06-30T05:14:57.159Z
sensor.combined_mesh_total_solar_generation,0.32,2026-06-30T05:16:33.412Z
sensor.combined_mesh_total_solar_generation,0.3,2026-06-30T05:18:46.117Z
sensor.combined_mesh_total_solar_generation,0.33,2026-06-30T05:20:18.167Z
sensor.combined_mesh_total_solar_generation,0.32,2026-06-30T05:22:17.158Z
sensor.combined_mesh_total_solar_generation,0.33,2026-06-30T05:26:52.698Z
sensor.combined_mesh_total_solar_generation,0.37,2026-06-30T05:28:42.139Z
sensor.combined_mesh_total_solar_generation,0.43,2026-06-30T05:30:05.052Z
sensor.combined_mesh_total_solar_generation,0.45,2026-06-30T05:32:28.417Z
sensor.combined_mesh_total_solar_generation,0.47,2026-06-30T05:34:07.443Z
sensor.combined_mesh_total_solar_generation,0.48,2026-06-30T05:36:21.492Z
sensor.combined_mesh_total_solar_generation,0.52,2026-06-30T05:40:09.422Z
sensor.combined_mesh_total_solar_generation,0.56,2026-06-30T05:42:43.132Z
sensor.combined_mesh_total_solar_generation,0.55,2026-06-30T05:44:05.151Z
sensor.combined_mesh_total_solar_generation,0.58,2026-06-30T05:46:49.475Z
sensor.combined_mesh_total_solar_generation,0.61,2026-06-30T05:48:09.525Z
sensor.combined_mesh_total_solar_generation,0.67,2026-06-30T05:50:33.155Z
sensor.combined_mesh_total_solar_generation,0.81,2026-06-30T05:52:53.114Z
sensor.combined_mesh_total_solar_generation,0.82,2026-06-30T05:54:29.166Z
sensor.combined_mesh_total_solar_generation,0.86,2026-06-30T05:56:59.169Z
sensor.combined_mesh_total_solar_generation,0.89,2026-06-30T05:58:46.122Z
sensor.combined_mesh_total_solar_generation,0.92,2026-06-30T06:00:20.147Z
sensor.combined_mesh_total_solar_generation,0.96,2026-06-30T06:03:01.142Z
sensor.combined_mesh_total_solar_generation,0.99,2026-06-30T06:04:14.977Z
sensor.combined_mesh_total_solar_generation,1.05,2026-06-30T06:06:14.324Z
sensor.combined_mesh_total_solar_generation,1.06,2026-06-30T06:08:32.160Z
sensor.combined_mesh_total_solar_generation,1.09,2026-06-30T06:10:35.358Z
sensor.combined_mesh_total_solar_generation,1.13,2026-06-30T06:12:26.160Z
sensor.combined_mesh_total_solar_generation,1.22,2026-06-30T06:14:22.153Z
sensor.combined_mesh_total_solar_generation,1.35,2026-06-30T06:16:31.529Z
sensor.combined_mesh_total_solar_generation,1.13,2026-06-30T06:18:17.956Z
sensor.combined_mesh_total_solar_generation,1.87,2026-06-30T06:21:01.172Z
sensor.combined_mesh_total_solar_generation,1.63,2026-06-30T06:22:31.134Z
sensor.combined_mesh_total_solar_generation,1.56,2026-06-30T06:24:13.175Z
sensor.combined_mesh_total_solar_generation,1.75,2026-06-30T06:26:16.152Z
sensor.combined_mesh_total_solar_generation,1.45,2026-06-30T06:28:51.912Z
sensor.combined_mesh_total_solar_generation,1.64,2026-06-30T06:30:31.148Z
sensor.combined_mesh_total_solar_generation,1.4,2026-06-30T06:32:48.415Z
sensor.combined_mesh_total_solar_generation,1.21,2026-06-30T06:34:38.111Z
sensor.combined_mesh_total_solar_generation,2.27,2026-06-30T06:36:25.161Z
sensor.combined_mesh_total_solar_generation,1.31,2026-06-30T06:38:06.496Z
sensor.combined_mesh_total_solar_generation,2.33,2026-06-30T06:40:35.928Z
sensor.combined_mesh_total_solar_generation,2.37,2026-06-30T06:42:07.155Z
sensor.combined_mesh_total_solar_generation,2.35,2026-06-30T06:44:57.125Z
sensor.combined_mesh_total_solar_generation,2.43,2026-06-30T06:46:09.449Z
sensor.combined_mesh_total_solar_generation,2.52,2026-06-30T06:50:55.959Z
sensor.combined_mesh_total_solar_generation,2.31,2026-06-30T06:52:49.154Z
sensor.combined_mesh_total_solar_generation,2.57,2026-06-30T06:54:51.103Z
sensor.combined_mesh_total_solar_generation,2.58,2026-06-30T06:56:30.413Z
sensor.combined_mesh_total_solar_generation,2.81,2026-06-30T06:58:35.494Z
sensor.combined_mesh_total_solar_generation,2.85,2026-06-30T07:00:27.157Z
sensor.combined_mesh_total_solar_generation,2.89,2026-06-30T07:02:04.508Z
sensor.combined_mesh_total_solar_generation,2.96,2026-06-30T07:04:09.175Z
sensor.combined_mesh_total_solar_generation,2.98,2026-06-30T07:06:51.158Z
sensor.combined_mesh_total_solar_generation,3.06,2026-06-30T07:08:49.158Z
sensor.combined_mesh_total_solar_generation,3.1,2026-06-30T07:11:01.431Z
sensor.combined_mesh_total_solar_generation,3.21,2026-06-30T07:12:36.138Z
sensor.combined_mesh_total_solar_generation,3.38,2026-06-30T07:14:47.965Z
sensor.combined_mesh_total_solar_generation,1.15,2026-06-30T07:16:57.542Z
sensor.combined_mesh_total_solar_generation,2.65,2026-06-30T07:18:07.462Z
sensor.combined_mesh_total_solar_generation,3.37,2026-06-30T07:20:36.415Z
sensor.combined_mesh_total_solar_generation,3.44,2026-06-30T07:22:54.151Z
sensor.combined_mesh_total_solar_generation,3.66,2026-06-30T07:24:40.162Z
sensor.combined_mesh_total_solar_generation,3.73,2026-06-30T07:26:41.156Z
sensor.combined_mesh_total_solar_generation,3.76,2026-06-30T07:28:41.114Z
sensor.combined_mesh_total_solar_generation,3.86,2026-06-30T07:30:28.540Z
sensor.combined_mesh_total_solar_generation,3.92,2026-06-30T07:32:53.503Z
sensor.combined_mesh_total_solar_generation,3.97,2026-06-30T07:34:54.223Z
sensor.combined_mesh_total_solar_generation,4.08,2026-06-30T07:38:02.968Z
sensor.combined_mesh_total_solar_generation,4.16,2026-06-30T07:40:21.162Z
sensor.combined_mesh_total_solar_generation,4.21,2026-06-30T07:42:49.955Z
sensor.combined_mesh_total_solar_generation,4.28,2026-06-30T07:44:48.159Z
sensor.combined_mesh_total_solar_generation,4.36,2026-06-30T07:46:18.115Z
sensor.combined_mesh_total_solar_generation,4.44,2026-06-30T07:48:37.440Z
sensor.combined_mesh_total_solar_generation,4.48,2026-06-30T07:50:50.479Z
sensor.combined_mesh_total_solar_generation,4.52,2026-06-30T07:52:06.145Z
sensor.combined_mesh_total_solar_generation,4.62,2026-06-30T07:54:05.295Z
sensor.combined_mesh_total_solar_generation,4.66,2026-06-30T07:56:29.528Z
sensor.combined_mesh_total_solar_generation,4.69,2026-06-30T07:58:31.149Z
sensor.combined_mesh_total_solar_generation,4.78,2026-06-30T08:00:42.998Z
sensor.combined_mesh_total_solar_generation,4.85,2026-06-30T08:05:00.160Z
sensor.combined_mesh_total_solar_generation,4.88,2026-06-30T08:06:19.176Z
sensor.combined_mesh_total_solar_generation,4.93,2026-06-30T08:08:14.984Z
sensor.combined_mesh_total_solar_generation,5.01,2026-06-30T08:10:07.675Z
sensor.combined_mesh_total_solar_generation,5.05,2026-06-30T08:12:47.733Z
sensor.combined_mesh_total_solar_generation,5.11,2026-06-30T08:14:14.163Z
sensor.combined_mesh_total_solar_generation,5.15,2026-06-30T08:16:04.963Z
sensor.combined_mesh_total_solar_generation,5.19,2026-06-30T08:18:48.155Z
sensor.combined_mesh_total_solar_generation,5.23,2026-06-30T08:20:26.033Z
sensor.combined_mesh_total_solar_generation,5.27,2026-06-30T08:22:31.931Z
sensor.combined_mesh_total_solar_generation,5.33,2026-06-30T08:24:29.447Z
sensor.combined_mesh_total_solar_generation,5.34,2026-06-30T08:26:30.969Z
sensor.combined_mesh_total_solar_generation,5.45,2026-06-30T08:29:00.866Z
sensor.combined_mesh_total_solar_generation,5.49,2026-06-30T08:30:24.568Z
sensor.combined_mesh_total_solar_generation,5.47,2026-06-30T08:32:52.132Z
sensor.combined_mesh_total_solar_generation,5.52,2026-06-30T08:34:20.440Z
sensor.combined_mesh_total_solar_generation,5.59,2026-06-30T08:36:55.137Z
sensor.combined_mesh_total_solar_generation,5.61,2026-06-30T08:38:17.173Z
sensor.combined_mesh_total_solar_generation,5.65,2026-06-30T08:40:41.617Z
sensor.combined_mesh_total_solar_generation,5.76,2026-06-30T08:42:19.172Z
sensor.combined_mesh_total_solar_generation,5.78,2026-06-30T08:44:37.436Z
sensor.combined_mesh_total_solar_generation,5.76,2026-06-30T08:46:09.667Z
sensor.combined_mesh_total_solar_generation,5.88,2026-06-30T08:48:09.130Z
sensor.combined_mesh_total_solar_generation,5.91,2026-06-30T08:50:05.275Z
sensor.combined_mesh_total_solar_generation,5.92,2026-06-30T08:52:14.586Z
sensor.combined_mesh_total_solar_generation,3.5,2026-06-30T09:02:33.376Z
sensor.combined_mesh_total_solar_generation,5.42,2026-06-30T09:04:43.075Z
sensor.combined_mesh_total_solar_generation,6.15,2026-06-30T09:06:54.341Z
sensor.combined_mesh_total_solar_generation,6.23,2026-06-30T09:08:50.021Z
sensor.combined_mesh_total_solar_generation,6.27,2026-06-30T09:10:59.116Z
sensor.combined_mesh_total_solar_generation,6.32,2026-06-30T09:12:39.062Z
sensor.combined_mesh_total_solar_generation,6.41,2026-06-30T09:14:08.062Z
sensor.combined_mesh_total_solar_generation,6.38,2026-06-30T09:16:35.611Z
sensor.combined_mesh_total_solar_generation,6.4,2026-06-30T09:18:37.817Z
sensor.combined_mesh_total_solar_generation,6.52,2026-06-30T09:20:04.412Z
sensor.combined_mesh_total_solar_generation,6.56,2026-06-30T09:22:24.865Z
sensor.combined_mesh_total_solar_generation,6.58,2026-06-30T09:27:03.250Z
sensor.combined_mesh_total_solar_generation,6.71,2026-06-30T09:28:06.063Z
sensor.combined_mesh_total_solar_generation,6.82,2026-06-30T09:30:13.024Z
sensor.combined_mesh_total_solar_generation,6.88,2026-06-30T09:38:52.847Z
sensor.combined_mesh_total_solar_generation,6.94,2026-06-30T09:44:20.661Z
sensor.combined_mesh_total_solar_generation,6.98,2026-06-30T09:46:13.903Z
sensor.combined_mesh_total_solar_generation,7.04,2026-06-30T09:48:05.112Z
sensor.combined_mesh_total_solar_generation,7.16,2026-06-30T09:50:40.648Z
sensor.combined_mesh_total_solar_generation,7.15,2026-06-30T09:52:25.950Z
sensor.combined_mesh_total_solar_generation,7.16,2026-06-30T09:54:25.897Z
sensor.combined_mesh_total_solar_generation,7.21,2026-06-30T09:56:19.718Z
sensor.combined_mesh_total_solar_generation,7.22,2026-06-30T09:58:52.117Z
sensor.combined_mesh_total_solar_generation,7.28,2026-06-30T10:00:14.891Z
sensor.combined_mesh_total_solar_generation,7.27,2026-06-30T10:02:48.694Z
sensor.combined_mesh_total_solar_generation,7.26,2026-06-30T10:04:48.199Z
sensor.combined_mesh_total_solar_generation,7.33,2026-06-30T10:06:20.930Z
sensor.combined_mesh_total_solar_generation,7.35,2026-06-30T10:08:49.063Z
sensor.combined_mesh_total_solar_generation,7.32,2026-06-30T10:10:52.334Z
sensor.combined_mesh_total_solar_generation,7.35,2026-06-30T10:12:09.121Z
sensor.combined_mesh_total_solar_generation,7.36,2026-06-30T10:14:20.139Z
sensor.combined_mesh_total_solar_generation,7.37,2026-06-30T10:16:50.313Z
sensor.combined_mesh_total_solar_generation,7.48,2026-06-30T10:18:59.284Z
sensor.combined_mesh_total_solar_generation,7.55,2026-06-30T10:20:48.335Z
sensor.combined_mesh_total_solar_generation,7.5,2026-06-30T10:22:50.095Z
sensor.combined_mesh_total_solar_generation,7.58,2026-06-30T10:24:24.431Z
sensor.combined_mesh_total_solar_generation,7.62,2026-06-30T10:26:42.682Z
sensor.combined_mesh_total_solar_generation,7.58,2026-06-30T10:28:43.558Z
sensor.combined_mesh_total_solar_generation,7.69,2026-06-30T10:30:05.129Z
sensor.combined_mesh_total_solar_generation,7.99,2026-06-30T10:32:43.315Z
sensor.combined_mesh_total_solar_generation,8.03,2026-06-30T10:34:18.076Z
